transaction_id,invoice_id,actual_invoice_id,actual_status,label,xgb_probability,prediction,amount_difference,amount_difference_percent,vendor_similarity,date_difference_days,reference_match,confidence,confidence_margin
TXN-6006,INV-0012,INV-0195,MATCH,0,1.5921771e-06,0,11800.0,5.43403177527055,16.66666666666667,223,0,55.94668906015088,7.419358472037587
TXN-6006,INV-0162,INV-0195,MATCH,0,9.70914e-07,0,83150.0,26.642101890419738,16.66666666666667,1,0,55.895357822718964,7.419358472037587
TXN-6006,INV-0304,INV-0195,MATCH,0,1.5921771e-06,0,13900.0,5.723697755816348,16.66666666666667,113,0,55.793336482214876,7.419358472037587
TXN-6006,INV-0052,INV-0195,MATCH,0,1.5921771e-06,0,26900.0,10.513973031072894,23.80952380952381,41,0,55.7783167986757,7.419358472037587
TXN-6006,INV-0326,INV-0195,MATCH,0,1.5921771e-06,0,19100.0,7.700060471679097,19.04761904761905,87,0,55.587362943564855,7.419358472037587
TXN-6006,INV-0418,INV-0195,MATCH,0,1.5921771e-06,0,19600.0,7.885737276201972,19.04761904761905,105,0,55.48906345881745,7.419358472037587
TXN-6006,INV-0210,INV-0195,MATCH,0,1.5921771e-06,0,30000.0,11.58524811739718,23.80952380952381,184,0,55.211171164739305,7.419358472037587
TXN-6006,INV-0490,INV-0195,MATCH,0,1.5921771e-06,0,30050.0,11.602316602316602,23.07692307692308,87,0,54.94356994356994,7.419358472037587
TXN-6006,INV-0130,INV-0195,MATCH,0,1.5921771e-06,0,38750.0,14.475158759805753,27.272727272727266,39,0,54.90352557635952,7.419358472037587
TXN-6006,INV-0442,INV-0195,MATCH,0,1.5921771e-06,0,24550.0,9.684418145956608,20.0,153,0,54.872955099199444,7.419358472037587
TXN-6006,INV-0255,INV-0195,MATCH,0,1.5921771e-06,0,21700.0,10.470446320868517,20.0,80,0,54.45682253601079,7.419358472037587
TXN-6006,INV-0425,INV-0195,MATCH,0,1.5921771e-06,0,34900.0,13.227212431305665,23.80952380952381,64,0,54.341895939728936,7.419358472037587
TXN-6006,INV-0152,INV-0195,MATCH,0,1.5921771e-06,0,25950.0,12.783251231527093,23.07692307692308,81,0,54.31836925751733,7.419358472037587
TXN-6006,INV-0159,INV-0195,MATCH,0,1.5921771e-06,0,42600.0,15.687718652181918,27.272727272727266,32,0,54.261582103925086,7.419358472037587
TXN-6006,INV-0046,INV-0195,MATCH,0,1.5126388e-06,0,68900.0,23.13244921940574,38.297872340425535,88,0,54.21148182752361,7.419358472037587
TXN-6006,INV-0231,INV-0195,MATCH,0,1.5921771e-06,0,32000.0,16.24777862401625,27.906976744186053,157,0,54.18893252052765,7.419358472037587
TXN-6006,INV-0499,INV-0195,MATCH,0,1.5921771e-06,0,34650.0,13.144916540212442,23.07692307692308,193,0,54.12689938821332,7.419358472037587
TXN-6006,INV-0128,INV-0195,MATCH,0,1.5921771e-06,0,28700.0,11.13914224723462,20.0,94,0,54.10280704558168,7.419358472037587
TXN-6006,INV-0143,INV-0195,MATCH,0,1.5921771e-06,0,28700.0,11.13914224723462,20.0,94,0,54.10280704558168,7.419358472037587
TXN-6006,INV-0251,INV-0195,MATCH,0,1.5921771e-06,0,44550.0,16.288848263254113,27.272727272727266,81,0,53.94333701571039,7.419358472037587
TXN-6006,INV-0264,INV-0195,MATCH,0,1.5126388e-06,0,44400.0,24.05852072609049,38.297872340425535,187,0,53.72120867692581,7.419358472037587
TXN-6006,INV-0419,INV-0195,MATCH,0,5.969998e-06,0,59850.0,20.723684210526315,23.07692307692308,14,0,53.64402238628245,7.419358472037587
TXN-6006,INV-0404,INV-0195,MATCH,0,1.5921771e-06,0,37600.0,14.10617145000938,23.07692307692308,158,0,53.61799973008553,7.419358472037587
TXN-6006,INV-0197,INV-0195,MATCH,0,1.5921771e-06,0,47100.0,17.062126426372036,27.272727272727266,231,0,53.533954458765606,7.419358472037587
TXN-6006,INV-0313,INV-0195,MATCH,0,1.5921771e-06,0,39150.0,14.602760164117868,23.07692307692308,33,0,53.35509982261633,7.419358472037587
TXN-6006,INV-0022,INV-0195,MATCH,0,1.5921771e-06,0,27950.0,13.905472636815922,21.73913043478261,162,0,53.25208993396191,7.419358472037587
TXN-6006,INV-0396,INV-0195,MATCH,0,1.5921771e-06,0,40300.0,14.967502321262765,23.07692307692308,184,0,53.16200103353962,7.419358472037587
TXN-6006,INV-0009,INV-0195,MATCH,0,1.5921771e-06,0,50250.0,17.99785100286533,27.272727272727266,103,0,53.03857085944563,7.419358472037587
TXN-6006,INV-0309,INV-0195,MATCH,0,1.5921771e-06,0,23150.0,11.248785228377065,16.66666666666667,102,0,52.868290173212145,7.419358472037587
TXN-6006,INV-0058,INV-0195,MATCH,0,1.5921771e-06,0,42200.0,15.563341323990413,23.07692307692308,209,0,52.84655685562498,7.419358472037587
TXN-6006,INV-0027,INV-0195,MATCH,0,1.5921771e-06,0,29300.0,11.345595353339787,16.66666666666667,137,0,52.81703775411423,7.419358472037587
TXN-6006,INV-0047,INV-0195,MATCH,0,1.5921771e-06,0,31150.0,15.748230535894844,23.07692307692308,45,0,52.74867433167558,7.419358472037587
TXN-6006,INV-0493,INV-0195,MATCH,0,1.5921771e-06,0,43450.0,15.950807635829662,23.07692307692308,106,0,52.64142763171009,7.419358472037587
TXN-6006,INV-0361,INV-0195,MATCH,0,1.5921771e-06,0,43450.0,15.950807635829662,23.07692307692308,106,0,52.64142763171009,7.419358472037587
TXN-6006,INV-0370,INV-0195,MATCH,0,1.5921771e-06,0,41550.0,15.360443622920517,21.73913043478261,98,0,52.48181117661242,7.419358472037587
TXN-6006,INV-0276,INV-0195,MATCH,0,1.5921771e-06,0,32850.0,16.751657317695052,23.80952380952381,47,0,52.476013352816906,7.419358472037587
TXN-6006,INV-0340,INV-0195,MATCH,0,1.5921771e-06,0,28950.0,14.475,20.0,181,0,52.33676470588236,7.419358472037587
TXN-6006,INV-0010,INV-0195,MATCH,0,1.5921771e-06,0,47250.0,17.107168718320057,23.80952380952381,193,0,52.28780143483896,7.419358472037587
TXN-6006,INV-0114,INV-0195,MATCH,0,1.5126388e-06,0,84900.0,27.05113907917795,38.297872340425535,226,0,52.13688131352657,7.419358472037587
TXN-6006,INV-0157,INV-0195,MATCH,0,1.5921771e-06,0,39050.0,20.563454449710374,27.906976744186053,49,0,51.904162965748405,7.419358472037587
TXN-6006,INV-0124,INV-0195,MATCH,0,1.5126388e-06,0,87100.0,27.558930548963772,38.297872340425535,50,0,51.86805053540466,7.419358472037587
TXN-6006,INV-0083,INV-0195,MATCH,0,1.5921771e-06,0,26800.0,13.257482067771456,16.66666666666667,51,0,51.80486243470923,7.419358472037587
TXN-6006,INV-0408,INV-0195,MATCH,0,1.5921771e-06,0,49650.0,17.821249102656136,23.07692307692308,132,0,51.651193913978425,7.419358472037587
TXN-6006,INV-0380,INV-0195,MATCH,0,1.5921771e-06,0,49900.0,17.894925587233278,23.07692307692308,66,0,51.612188716261116,7.419358472037587
TXN-6006,INV-0416,INV-0195,MATCH,0,1.5921771e-06,0,36300.0,13.685202639019792,16.66666666666667,76,0,51.57842213228364,7.419358472037587
TXN-6006,INV-0275,INV-0195,MATCH,0,5.969998e-06,0,80550.0,26.025848142164783,21.73913043478261,12,0,51.54130290171838,7.419358472037587
TXN-6006,INV-0347,INV-0195,MATCH,0,1.5921771e-06,0,36750.0,13.831388784343243,16.66666666666667,237,0,51.5010294671124,7.419358472037587
TXN-6006,INV-0371,INV-0195,MATCH,0,1.5921771e-06,0,61200.0,21.092538342236775,27.272727272727266,95,0,51.40020697389604,7.419358472037587
TXN-6006,INV-0486,INV-0195,MATCH,0,1.5921771e-06,0,48850.0,17.584593232541394,21.73913043478261,84,0,51.304320206813124,7.419358472037587
TXN-6006,INV-0072,INV-0195,MATCH,0,9.70914e-07,0,169350.0,42.51820236003013,27.272727272727266,1,0,51.23367896447603,7.419358472037587
TXN-6006,INV-0087,INV-0195,MATCH,0,1.5921771e-06,0,32950.0,16.81122448979592,20.0,110,0,51.0999399759904,7.419358472037587
TXN-6006,INV-0155,INV-0195,MATCH,0,1.5921771e-06,0,36400.0,18.904180732277332,23.07692307692308,106,0,51.077877168884854,7.419358472037587
TXN-6006,INV-0400,INV-0195,MATCH,0,1.5126388e-06,0,96800.0,29.716039907904836,38.297872340425535,224,0,50.72605146302409,7.419358472037587
TXN-6006,INV-0318,INV-0195,MATCH,0,1.5921771e-06,0,43650.0,23.55639503507825,27.906976744186053,101,0,50.319665008788945,7.419358472037587
TXN-6006,INV-0234,INV-0195,MATCH,0,1.5921771e-06,0,38850.0,20.43661230931089,23.07692307692308,98,0,50.2665898633965,7.419358472037587
TXN-6006,INV-0450,INV-0195,MATCH,0,1.5921771e-06,0,69950.0,23.40247574439612,27.272727272727266,101,0,50.17729893745874,7.419358472037587
TXN-6006,INV-0463,INV-0195,MATCH,0,5.969998e-06,0,96300.0,29.607993850883936,23.07692307692308,12,0,50.117034929622534,7.419358472037587
TXN-6006,INV-0262,INV-0195,MATCH,0,1.5921771e-06,0,32450.0,16.513994910941477,16.66666666666667,164,0,50.08082622361922,7.419358472037587
TXN-6006,INV-0209,INV-0195,MATCH,0,1.5921771e-06,0,39600.0,20.913651967256403,23.07692307692308,184,0,50.014039456248874,7.419358472037587
TXN-6006,INV-0139,INV-0195,MATCH,0,1.5921771e-06,0,46100.0,16.760588983821123,16.66666666666667,198,0,49.95027642032999,7.419358472037587
TXN-6006,INV-0385,INV-0195,MATCH,0,1.5921771e-06,0,74650.0,24.58827404479578,27.906976744186053,86,0,49.77337612129143,7.419358472037587
TXN-6006,INV-0025,INV-0195,MATCH,0,1.5921771e-06,0,40850.0,21.71717171717172,23.07692307692308,229,0,49.58864664747017,7.419358472037587
TXN-6006,INV-0452,INV-0195,MATCH,0,1.5921771e-06,0,36800.0,19.151704397606036,19.04761904761905,28,0,49.52472792395647,7.419358472037587
TXN-6006,INV-0274,INV-0195,MATCH,0,1.5921771e-06,0,54250.0,19.156073446327685,19.04761904761905,75,0,49.52241489816266,7.419358472037587
TXN-6006,INV-0483,INV-0195,MATCH,0,1.5921771e-06,0,64050.0,21.860068259385663,23.07692307692308,211,0,49.51299553688633,7.419358472037587
TXN-6006,INV-0108,INV-0195,MATCH,0,1.5921771e-06,0,64650.0,22.01975476839237,23.07692307692308,138,0,49.42845562035336,7.419358472037587
TXN-6006,INV-0116,INV-0195,MATCH,0,1.5921771e-06,0,42050.0,22.498662386302836,23.07692307692308,131,0,49.174916293224285,7.419358472037587
TXN-6006,INV-0214,INV-0195,MATCH,0,1.5921771e-06,0,42100.0,22.531442333422532,23.07692307692308,61,0,49.15756220357269,7.419358472037587
TXN-6006,INV-0199,INV-0195,MATCH,0,1.5921771e-06,0,42100.0,22.531442333422532,23.07692307692308,199,0,49.15756220357269,7.419358472037587
TXN-6006,INV-0288,INV-0195,MATCH,0,1.5921771e-06,0,42100.0,22.531442333422532,23.07692307692308,199,0,49.15756220357269,7.419358472037587
TXN-6006,INV-0335,INV-0195,MATCH,0,1.5921771e-06,0,68650.0,23.06787634408602,23.80952380952381,195,0,49.132132691786396,7.419358472037587
TXN-6006,INV-0411,INV-0195,MATCH,0,1.5921771e-06,0,59150.0,20.531065602221453,20.0,85,0,49.130612328235706,7.419358472037587
TXN-6006,INV-0462,INV-0195,MATCH,0,1.5921771e-06,0,57900.0,20.184765556911277,19.04761904761905,232,0,48.97781319255958,7.419358472037587
TXN-6006,INV-0127,INV-0195,MATCH,0,1.5921771e-06,0,69900.0,23.389660364731473,23.80952380952381,25,0,48.96177644556233,7.419358472037587
TXN-6006,INV-0384,INV-0195,MATCH,0,5.969998e-06,0,115450.0,33.52206736353078,27.272727272727266,13,0,48.93751513909333,7.419358472037587
TXN-6006,INV-0132,INV-0195,MATCH,0,1.5921771e-06,0,82100.0,26.394470342388683,27.272727272727266,101,0,48.59330179734503,7.419358472037587
TXN-6006,INV-0140,INV-0195,MATCH,0,1.5921771e-06,0,44450.0,24.092140921409214,23.07692307692308,144,0,48.33131000993268,7.419358472037587
TXN-6006,INV-0421,INV-0195,MATCH,0,1.5921771e-06,0,73600.0,24.326557593786152,23.07692307692308,99,0,48.20720706573312,7.419358472037587
TXN-6006,INV-0180,INV-0195,MATCH,0,1.5921771e-06,0,73700.0,24.351561209317694,23.07692307692308,160,0,48.193969857510545,7.419358472037587
TXN-6006,INV-0170,INV-0195,MATCH,0,1.5126388e-06,0,122650.0,34.88339021615472,38.297872340425535,176,0,47.990395417480045,7.419358472037587
TXN-6006,INV-0063,INV-0195,MATCH,0,1.5126388e-06,0,124650.0,35.251696832579185,38.297872340425535,64,0,47.79540956172592,7.419358472037587
TXN-6006,INV-0477,INV-0195,MATCH,0,1.5921771e-06,0,60550.0,20.9153713298791,16.66666666666667,122,0,47.7506857665346,7.419358472037587
TXN-6006,INV-0190,INV-0195,MATCH,0,1.5126388e-06,0,126650.0,35.61586051743532,38.297872340425535,60,0,47.60261702268443,7.419358472037587
TXN-6006,INV-0405,INV-0195,MATCH,0,1.5921771e-06,0,67950.0,22.886493768945773,19.04761904761905,200,0,47.54748649207073,7.419358472037587
TXN-6006,INV-0172,INV-0195,MATCH,0,5.969998e-06,0,55100.0,31.693989071038253,20.0,13,0,47.338476374156215,7.419358472037587
TXN-6006,INV-0137,INV-0195,MATCH,0,1.050881e-06,0,190300.0,45.39057841383423,23.80952380952381,3,0,47.314231596037345,7.419358472037587
TXN-6006,INV-0303,INV-0195,MATCH,0,1.5921771e-06,0,83950.0,26.829658037711727,23.80952380952381,47,0,47.14060120692572,7.419358472037587
TXN-6006,INV-0352,INV-0195,MATCH,0,1.5921771e-06,0,47000.0,25.831272327562516,21.73913043478261,69,0,46.93843127415489,7.419358472037587
TXN-6006,INV-0350,INV-0195,MATCH,0,6.2820795e-06,0,161650.0,41.38504864311316,38.297872340425535,16,0,46.90128213261969,7.419358472037587
TXN-6006,INV-0491,INV-0195,MATCH,0,1.050881e-06,0,216400.0,48.590995845963846,27.272727272727266,3,0,46.84220006015818,7.419358472037587
TXN-6006,INV-0158,INV-0195,MATCH,0,1.5921771e-06,0,53200.0,30.270270270270274,27.906976744186053,213,0,46.76526047251082,7.419358472037587
TXN-6006,INV-0015,INV-0195,MATCH,0,1.5921771e-06,0,67800.0,22.847514743049704,16.66666666666667,50,0,46.7277863125031,7.419358472037587
TXN-6006,INV-0464,INV-0195,MATCH,0,1.5921771e-06,0,87850.0,27.730429292929294,23.80952380952381,204,0,46.663722307104656,7.419358472037587
TXN-6006,INV-0330,INV-0195,MATCH,0,1.5921771e-06,0,75450.0,24.78646517739816,19.04761904761905,98,0,46.54161927583123,7.419358472037587
TXN-6006,INV-0312,INV-0195,MATCH,0,1.5921771e-06,0,70400.0,23.517621513278772,16.66666666666667,178,0,46.37302390473477,7.419358472037587
TXN-6006,INV-0226,INV-0195,MATCH,0,1.5921771e-06,0,43600.0,23.523064472619367,16.66666666666667,22,0,46.37014233802504,7.419358472037587
TXN-6006,INV-0024,INV-0195,MATCH,0,1.5921771e-06,0,48550.0,26.91241685144124,21.73913043478261,105,0,46.36606064386615,7.419358472037587
TXN-6006,INV-0482,INV-0195,MATCH,0,1.5921771e-06,0,88450.0,27.86704473850031,23.07692307692308,54,0,46.332831518531506,7.419358472037587
TXN-6006,INV-0431,INV-0195,MATCH,0,1.5921771e-06,0,88900.0,27.969167846468462,23.07692307692308,36,0,46.27876634372484,7.419358472037587
TXN-6006,INV-0325,INV-0195,MATCH,0,1.5921771e-06,0,47150.0,25.93509350935094,20.0,86,0,46.26965637740245,7.419358472037587
TXN-6006,INV-0115,INV-0195,MATCH,0,2.2268011e-06,0,65000.0,39.64623360780726,23.80952380952381,10,0,46.23770825805162,7.419358472037587
TXN-6006,INV-0077,INV-0195,MATCH,0,1.5921771e-06,0,50150.0,28.048098434004476,23.07692307692308,216,0,46.23697956208813,7.419358472037587
TXN-6006,INV-0099,INV-0195,MATCH,0,1.1539062e-06,0,185550.0,44.76477683956574,23.07692307692308,5,0,46.210502759143935,7.419358472037587
TXN-6006,INV-0334,INV-0195,MATCH,0,4.2163306e-06,0,50500.0,28.299243485570187,20.0,18,0,46.194518154698144,7.419358472037587
TXN-6006,INV-0173,INV-0195,MATCH,0,1.5921771e-06,0,82100.0,26.394470342388683,20.0,103,0,46.026456877558935,7.419358472037587
TXN-6006,INV-0338,INV-0195,MATCH,0,1.5126388e-06,0,144050.0,38.61930294906166,38.297872340425535,199,0,46.012559264764604,7.419358472037587
TXN-6006,INV-0321,INV-0195,MATCH,0,1.5126388e-06,0,144100.0,38.627529821739714,38.297872340425535,57,0,46.0082038615821,7.419358472037587
TXN-6006,INV-0074,INV-0195,MATCH,0,1.5921771e-06,0,91350.0,28.52013737121449,23.07692307692308,110,0,45.98707659532989,7.419358472037587
TXN-6006,INV-0454,INV-0195,MATCH,0,1.1407553e-06,0,132450.0,36.64914222468179,16.66666666666667,9,0,45.89163058693317,7.419358472037587
TXN-6006,INV-0434,INV-0195,MATCH,0,1.5921771e-06,0,88200.0,27.81018445530506,21.73913043478261,100,0,45.89077191240883,7.419358472037587
TXN-6006,INV-0359,INV-0195,MATCH,0,1.5921771e-06,0,83550.0,26.735999999999997,20.0,60,0,45.84564705882354,7.419358472037587
TXN-6006,INV-0111,INV-0195,MATCH,0,1.5921771e-06,0,109300.0,32.31337767923134,27.906976744186053,233,0,45.683615373649076,7.419358472037587
TXN-6006,INV-0032,INV-0195,MATCH,0,1.5921771e-06,0,48800.0,27.088537330002776,20.0,175,0,45.659009648822064,7.419358472037587
TXN-6006,INV-0308,INV-0195,MATCH,0,1.5921771e-06,0,49050.0,27.26514730405781,20.0,80,0,45.56551025079293,7.419358472037587
TXN-6006,INV-0117,INV-0195,MATCH,0,1.5921771e-06,0,97950.0,29.96329152646069,23.80952380952381,77,0,45.48161877170568,7.419358472037587
TXN-6006,INV-0305,INV-0195,MATCH,0,1.5921771e-06,0,95750.0,29.488758854327067,23.07692307692308,105,0,45.474276986623224,7.419358472037587
TXN-6006,INV-0278,INV-0195,MATCH,0,1.5921771e-06,0,83850.0,26.806265984654733,19.04761904761905,48,0,45.47231296610717,7.419358472037587
TXN-6006,INV-0332,INV-0195,MATCH,0,1.5921771e-06,0,111400.0,32.73101219333039,27.906976744186053,90,0,45.46251474853781,7.419358472037587
TXN-6006,INV-0146,INV-0195,MATCH,0,1.3296102e-06,0,195850.0,46.10404896421846,27.906976744186053,8,0,45.44149528159708,7.419358472037587
TXN-6006,INV-0165,INV-0195,MATCH,0,1.5921771e-06,0,48700.0,27.018030513176143,19.04761904761905,106,0,45.36020233336053,7.419358472037587
TXN-6006,INV-0337,INV-0195,MATCH,0,1.5921771e-06,0,97700.0,29.909689269860706,23.07692307692308,104,0,45.25143147251718,7.419358472037587
TXN-6006,INV-0183,INV-0195,MATCH,0,1.5921771e-06,0,79000.0,25.65351518103588,16.66666666666667,42,0,45.242256668863355,7.419358472037587
TXN-6006,INV-0364,INV-0195,MATCH,0,1.5921771e-06,0,112300.0,32.90842490842491,27.272727272727266,197,0,45.14473761532585,7.419358472037587
TXN-6006,INV-0241,INV-0195,MATCH,0,1.5126388e-06,0,155500.0,40.44739237872285,38.297872340425535,107,0,45.04474721376751,7.419358472037587
TXN-6006,INV-0495,INV-0195,MATCH,0,1.5921771e-06,0,88250.0,27.82156368221942,19.04761904761905,72,0,44.934802420337626,7.419358472037587
TXN-6006,INV-0362,INV-0195,MATCH,0,1.5921771e-06,0,52350.0,29.64326160815402,21.73913043478261,25,0,44.92031930207703,7.419358472037587
TXN-6006,INV-0360,INV-0195,MATCH,0,5.969998e-06,0,143200.0,38.479107886604865,23.07692307692308,13,0,44.832327498946746,7.419358472037587
